date,averageprice,totalvolume,4046,4225,4770,totalbags,smallbags,largebags,xlargebags,type,year,region,gst_avocado,gst_organic,gst_avocado_recipe,gst_avocado_toast,gst_avocado_sandwich,gst_organic_avocado,season
2016-11-06,2.25,25247.34,3242.75,19599.49,138.68,2266.42,2220.62,45.8,0.0,organic,2016,NewYork,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.71,2507401.04,124032.58,1616563.04,13244.25,753561.17,699083.75,28141.79,669.44,conventional,2016,Northeast,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,2.07,89099.08,5608.51,26861.46,140.68,56488.43,55962.01,526.42,0.0,organic,2016,Northeast,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.47,242666.87,10727.78,179547.81,2261.03,50130.25,50130.25,0.0,0.0,conventional,2016,NorthernNewEngland,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.84,12574.7,6.06,153.88,0.0,12233.07,12233.07,0.0,0.0,organic,2016,NorthernNewEngland,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.47,236500.42,93321.05,53545.04,149.05,89681.46,34250.33,55431.13,0.0,conventional,2016,Orlando,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.56,6077.14,850.75,90.48,0.0,5135.91,1776.66,3359.25,0.0,organic,2016,Orlando,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.86,269770.44,14395.76,162910.57,1465.76,90998.35,83528.25,7238.16,231.94,conventional,2016,Philadelphia,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,2.32,7734.59,869.13,2632.06,0.0,4233.4,4214.36,19.04,0.0,organic,2016,Philadelphia,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.0,734433.2,334096.22,154480.91,16680.28,229175.79,108153.46,125873.72,0.0,conventional,2016,PhoenixTucson,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,2.35,8304.78,1436.7,3921.27,0.0,1162.11,1048.78,113.33,0.0,organic,2016,PhoenixTucson,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.25,92657.44,24892.26,27433.78,1137.26,39194.14,34250.04,4944.1,0.0,conventional,2016,Pittsburgh,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.53,8022.27,891.35,73.99,0.0,7056.93,6634.74,422.19,0.0,organic,2016,Pittsburgh,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.55,1281023.69,576884.27,366464.25,5263.65,331202.34,300860.55,56090.36,4100.0,conventional,2016,Plains,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.76,43201.25,5866.3,10066.67,1872.81,25395.47,18106.52,7288.95,0.0,organic,2016,Plains,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.35,467433.56,83618.4,116112.59,14247.63,253454.94,252412.68,665.04,377.22,conventional,2016,Portland,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.79,25232.75,3622.93,7495.74,5.0,14109.08,344.46,13764.62,0.0,organic,2016,Portland,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.53,215345.69,79225.25,42184.25,23850.94,68180.98,66193.2,1987.78,0.0,conventional,2016,RaleighGreensboro,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.85,13651.72,181.02,3574.45,446.81,9449.44,8399.24,1050.2,0.0,organic,2016,RaleighGreensboro,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.39,169723.23,73480.37,43301.88,6292.12,46648.86,46648.86,0.0,0.0,conventional,2016,RichmondNorfolk,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.16,12920.67,354.11,3333.15,224.52,9008.89,3285.65,5723.24,0.0,organic,2016,RichmondNorfolk,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.39,104169.98,39065.25,23895.38,156.15,41053.2,40762.52,290.68,0.0,conventional,2016,Roanoke,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,0.96,13847.12,54.93,3558.24,0.0,10233.95,2179.94,8054.01,0.0,organic,2016,Roanoke,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.78,266345.33,93518.61,137695.34,1450.27,33681.11,33675.22,5.89,0.0,conventional,2016,Sacramento,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,2.82,5372.3,1769.57,3105.69,0.0,497.04,493.71,0.0,0.0,organic,2016,Sacramento,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.68,292299.52,89364.77,128356.68,18569.63,56008.44,46336.06,8804.32,868.06,conventional,2016,SanDiego,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,2.51,11300.17,1168.91,7700.03,0.0,2431.23,497.84,1933.39,0.0,organic,2016,SanDiego,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,2.07,492504.81,109080.72,304926.27,3840.19,74657.63,74025.26,103.2,529.17,conventional,2016,SanFrancisco,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,3.12,19043.8,5898.49,10039.34,0.0,3105.97,3079.3,26.67,0.0,organic,2016,SanFrancisco,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.43,446970.37,52130.99,130208.79,528.77,257584.41,256977.65,241.61,365.15,conventional,2016,Seattle,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.69,35103.94,503.78,10960.26,41.92,23597.98,600.56,22997.42,0.0,organic,2016,Seattle,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.5,227993.9,97077.73,45338.87,9363.75,73311.98,39593.75,34173.49,0.0,conventional,2016,SouthCarolina,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.67,10649.94,405.62,2900.88,362.16,6981.28,4928.77,2052.51,0.0,organic,2016,SouthCarolina,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.16,4214624.13,2443877.24,789647.7,16494.71,964604.48,733102.01,191200.76,1609.68,conventional,2016,SouthCentral,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.44,132275.3,39761.02,4435.09,5.94,88073.25,83278.46,4794.79,0.0,organic,2016,SouthCentral,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.44,2590997.85,1086704.1,508906.52,14547.51,980839.72,432321.09,547443.91,1074.72,conventional,2016,Southeast,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.62,63877.72,5389.94,14873.28,507.85,43106.65,5363.63,25801.33,0.0,organic,2016,Southeast,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.48,61365.68,11311.99,21354.23,20.15,28679.31,28639.4,0.0,35.41,conventional,2016,Spokane,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,2.02,1894.26,14.17,965.27,3.03,914.82,26.67,888.15,0.0,organic,2016,Spokane,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.25,139697.75,64239.09,10904.36,98.22,64456.08,45157.29,19079.35,0.0,conventional,2016,StLouis,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.29,7312.47,2297.63,404.07,0.0,4610.77,895.0,3715.77,0.0,organic,2016,StLouis,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.59,38868.74,922.36,26701.99,31.15,11213.24,11213.24,0.0,0.0,conventional,2016,Syracuse,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.7,1141.59,1.0,105.72,0.0,1034.87,1034.87,0.0,0.0,organic,2016,Syracuse,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.46,284328.38,110779.29,67753.78,145.64,105649.67,43844.85,61804.82,0.0,conventional,2016,Tampa,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.52,5424.32,459.01,41.49,0.0,4923.82,2370.0,2553.82,0.0,organic,2016,Tampa,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.44,22534698.38,7804252.91,7126936.31,453145.26,7098159.72,5245066.66,1812174.32,40918.74,conventional,2016,TotalUS,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.68,897671.29,117317.9,266018.89,5049.63,509284.87,284638.32,224646.55,0.0,organic,2016,TotalUS,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.26,4245702.35,1493574.72,867974.26,119469.87,1764683.5,1168746.58,593225.94,2710.98,conventional,2016,West,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,1.84,96943.41,32388.45,43773.59,89.29,64206.54,14689.35,49517.19,0.0,organic,2016,West,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,0.99,643630.66,230696.56,47289.95,17719.27,189492.08,106571.99,82920.09,0.0,conventional,2016,WestTexNewMexico,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-06,2.01,8433.01,1281.15,5281.54,8.56,1861.76,1804.65,57.11,0.0,organic,2016,WestTexNewMexico,33.0,71.0,37.0,16.0,41.0,27.0,4
2016-11-13,1.62,63608.01,3523.63,49837.68,34.0,10212.7,9790.67,422.03,0.0,conventional,2016,Albany,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,2.0,2084.37,75.8,191.07,0.0,1817.5,1817.5,0.0,0.0,organic,2016,Albany,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.25,408260.87,185966.29,63348.63,180.57,158765.38,92308.66,66233.39,223.33,conventional,2016,Atlanta,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.63,11118.24,924.89,3867.3,0.0,6326.05,2042.81,4283.24,0.0,organic,2016,Atlanta,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.73,559978.64,64630.53,311687.85,28558.19,155102.07,153317.9,1348.06,436.11,conventional,2016,BaltimoreWashington,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,2.2,11635.47,842.0,6128.37,449.44,4215.66,4209.51,6.15,0.0,organic,2016,BaltimoreWashington,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.28,67212.14,32035.36,3042.08,6078.72,26055.98,25875.27,140.41,40.3,conventional,2016,Boise,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.92,1821.9,0.0,653.76,0.0,1168.14,250.0,918.14,0.0,organic,2016,Boise,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.56,397601.1,5233.97,314434.8,3726.92,74205.41,74205.41,0.0,0.0,conventional,2016,Boston,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.59,9660.96,22.07,1133.09,0.0,8505.8,8505.8,0.0,0.0,organic,2016,Boston,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.64,87366.58,1891.82,56517.54,84.41,28872.81,28872.81,0.0,0.0,conventional,2016,BuffaloRochester,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.56,1146.07,20.5,247.17,0.0,878.4,878.4,0.0,0.0,organic,2016,BuffaloRochester,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.48,3848128.2,1326907.02,1367684.96,112541.9,1040994.32,952497.35,60542.13,27954.84,conventional,2016,California,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,2.13,122099.57,21825.77,51895.85,7.69,48370.26,38872.27,9497.99,0.0,organic,2016,California,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.64,144089.12,49399.39,26597.39,22714.68,45377.66,38436.79,6940.87,0.0,conventional,2016,Charlotte,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.94,8516.76,177.79,3144.06,615.32,4726.88,4083.07,643.81,0.0,organic,2016,Charlotte,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.82,436710.91,31206.79,265006.85,73021.81,64297.63,63465.65,593.89,238.09,conventional,2016,Chicago,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,2.25,28482.64,56.66,25011.26,0.0,3414.72,3414.72,0.0,0.0,organic,2016,Chicago,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.07,249072.9,2998.06,92084.04,899.73,153091.07,23980.47,129104.39,6.21,conventional,2016,CincinnatiDayton,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.52,9515.89,366.46,6058.31,0.0,3091.12,252.19,2838.93,0.0,organic,2016,CincinnatiDayton,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.38,116814.65,55230.85,26129.41,1460.24,36228.89,34146.46,2082.43,0.0,conventional,2016,Columbus,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.18,10485.95,778.65,2727.06,0.0,6980.24,1486.86,5493.38,0.0,organic,2016,Columbus,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.08,894000.36,480163.12,199890.31,3946.67,210000.26,209726.5,160.63,113.13,conventional,2016,DallasFtWorth,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.32,25020.67,7052.28,162.3,0.0,17806.09,17526.69,279.4,0.0,organic,2016,DallasFtWorth,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.18,661296.8,133528.94,197035.03,16010.33,314722.5,84341.19,230381.31,0.0,conventional,2016,Denver,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.74,24113.8,8091.95,1338.55,12.7,14670.6,1493.33,13177.27,0.0,organic,2016,Denver,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.39,236523.09,78974.4,43868.31,5687.17,98886.23,107105.62,873.33,14.26,conventional,2016,Detroit,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.08,22242.88,623.31,7197.29,0.0,14422.28,1054.34,13367.94,0.0,organic,2016,Detroit,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.59,118566.57,1340.96,62841.77,2934.42,51449.42,50551.78,892.44,5.2,conventional,2016,GrandRapids,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,2.28,1284.68,69.31,822.04,0.0,393.33,393.33,0.0,0.0,organic,2016,GrandRapids,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.41,2348814.17,378864.27,1003256.02,103230.89,863462.99,598773.66,264201.22,488.11,conventional,2016,GreatLakes,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.58,123515.34,4040.88,58221.76,0.0,61252.7,21907.65,39345.05,0.0,organic,2016,GreatLakes,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.42,197920.72,39007.12,92584.51,151.56,66201.92,65222.61,972.64,6.67,conventional,2016,HarrisburgScranton,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.74,3601.66,252.1,249.01,10.59,5374.95,5374.95,0.0,0.0,organic,2016,HarrisburgScranton,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.82,184928.64,3119.08,129123.05,107.47,52579.04,52391.67,187.37,0.0,conventional,2016,HartfordSpringfield,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,2.68,5260.62,15.23,3074.13,20.77,2150.49,2142.8,7.69,0.0,organic,2016,HartfordSpringfield,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.05,828866.8,431731.62,231630.38,4850.4,160654.4,61276.87,99274.75,102.78,conventional,2016,Houston,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.1,38684.7,13849.17,25.58,0.0,24809.95,19912.12,23.33,0.0,organic,2016,Houston,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.29,127579.36,8852.56,56481.59,1724.7,60520.51,31532.27,28946.57,41.67,conventional,2016,Indianapolis,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.71,3392.09,202.52,1130.18,0.0,2059.39,1034.83,1024.56,0.0,organic,2016,Indianapolis,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.31,140702.87,51958.36,22430.56,212.95,66101.0,26430.57,39670.43,0.0,conventional,2016,Jacksonville,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.47,4890.43,446.05,65.91,11.77,4366.7,1503.33,2863.37,0.0,organic,2016,Jacksonville,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.2,259546.55,114475.73,32698.74,8196.41,105689.08,51797.1,53891.98,0.0,conventional,2016,LasVegas,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.51,11117.12,1608.57,3103.52,0.0,1835.57,6353.31,51.72,0.0,organic,2016,LasVegas,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.29,1913492.61,696410.88,436388.61,71033.43,709659.69,639521.18,44270.7,25867.81,conventional,2016,LosAngeles,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.7,66733.93,8552.62,21195.25,7.84,36978.22,29706.65,7271.57,0.0,organic,2016,LosAngeles,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.34,64958.65,1469.38,30443.81,215.13,32830.33,11501.96,21328.37,0.0,conventional,2016,Louisville,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,0.94,4559.57,0.0,1210.46,0.0,3349.11,410.56,2938.55,0.0,organic,2016,Louisville,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.43,478305.06,195573.25,101415.32,255.96,181060.53,74065.08,106744.06,251.39,conventional,2016,MiamiFtLauderdale,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.55,3847.1,6.81,13.62,0.0,3826.67,3800.0,26.67,0.0,organic,2016,MiamiFtLauderdale,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.52,2075282.76,589046.77,723968.74,99449.47,662817.78,588028.35,97915.02,2281.08,conventional,2016,Midsouth,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.53,106921.43,2504.28,37374.61,2201.69,64840.85,31432.23,33408.62,0.0,organic,2016,Midsouth,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.31,141387.19,59293.41,13161.11,181.78,68750.89,56865.21,10715.68,1170.0,conventional,2016,Nashville,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,0.98,11863.79,349.22,3637.6,0.0,7876.97,35.55,7109.75,0.0,organic,2016,Nashville,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.26,225721.51,133593.96,30401.95,102.91,61622.69,45125.04,15814.59,683.06,conventional,2016,NewOrleansMobile,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.51,5038.15,99.79,0.0,0.0,4938.36,3940.83,997.53,0.0,organic,2016,NewOrleansMobile,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.9,618279.77,12169.08,523321.98,2970.03,293163.22,248573.27,42984.12,0.0,conventional,2016,NewYork,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,2.65,28406.0,3701.02,19604.7,96.86,5003.42,4922.27,81.15,0.0,organic,2016,NewYork,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.67,2706838.44,126870.22,1797497.36,14009.38,768461.48,716107.95,52343.53,10.0,conventional,2016,Northeast,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,2.13,82987.85,6112.25,27856.49,111.26,48907.85,48445.6,462.25,0.0,organic,2016,Northeast,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.48,268388.51,11996.05,179547.81,2651.04,42414.39,42414.39,0.0,0.0,conventional,2016,NorthernNewEngland,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.79,10725.45,3.64,231.57,0.0,10490.24,10490.24,0.0,0.0,organic,2016,NorthernNewEngland,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.4,250639.48,97337.14,50337.98,167.15,102797.21,48419.58,54377.63,0.0,conventional,2016,Orlando,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.53,6791.4,850.75,47.12,0.0,6052.83,3136.67,2916.16,0.0,organic,2016,Orlando,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.72,293852.55,14610.73,177197.57,1839.5,100204.75,94328.02,5876.73,0.0,conventional,2016,Philadelphia,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,2.45,6285.53,930.03,3349.54,3.21,2002.75,1991.38,11.37,0.0,organic,2016,Philadelphia,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,0.94,911367.38,437810.54,189026.34,15106.03,269424.47,106369.01,163055.46,0.0,conventional,2016,PhoenixTucson,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.86,11446.65,3176.7,3129.58,0.0,5140.37,4928.5,211.87,0.0,organic,2016,PhoenixTucson,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.26,86306.22,22929.76,26629.2,1041.38,35705.88,31047.93,4657.95,0.0,conventional,2016,Pittsburgh,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.53,7864.22,873.29,7.04,0.0,6983.89,6634.74,422.19,0.0,organic,2016,Pittsburgh,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.57,1187396.84,514295.92,357173.85,5306.27,310620.8,279361.86,56090.36,7683.6,conventional,2016,Plains,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.74,43201.25,5866.3,13801.36,826.87,32122.19,23130.88,8991.31,0.0,organic,2016,Plains,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.22,487762.79,90571.72,119196.88,15746.23,262247.96,261272.14,376.61,599.21,conventional,2016,Portland,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,2.16,18792.52,2802.1,8416.39,4.94,7569.09,704.21,6864.88,0.0,organic,2016,Portland,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.53,211408.68,87802.48,39962.93,23850.94,60738.47,58852.47,1886.0,0.0,conventional,2016,RaleighGreensboro,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.85,10276.83,180.62,3574.45,418.35,6659.43,5476.23,1183.2,0.0,organic,2016,RaleighGreensboro,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.33,177641.28,81429.32,47266.81,6292.12,43970.14,43970.14,0.0,0.0,conventional,2016,RichmondNorfolk,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.16,7529.46,275.42,2721.84,217.94,4314.26,2456.8,1857.46,0.0,organic,2016,RichmondNorfolk,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.41,104169.98,36639.68,25755.75,133.09,35546.5,35306.5,240.0,0.0,conventional,2016,Roanoke,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.17,9499.5,65.3,2932.56,0.0,6501.64,1297.2,5204.44,0.0,organic,2016,Roanoke,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.62,277735.11,93242.35,144958.18,1255.02,38279.56,38273.66,5.9,0.0,conventional,2016,Sacramento,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,2.82,6026.15,1981.78,3036.85,0.0,1007.52,998.68,8.84,0.0,organic,2016,Sacramento,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.37,353828.79,120524.26,126173.1,18445.16,88686.27,74992.87,13258.4,435.0,conventional,2016,SanDiego,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,2.1,10261.69,914.13,6460.16,0.0,2887.4,830.0,2057.4,0.0,organic,2016,SanDiego,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,2.07,506543.8,118820.99,308678.33,3208.3,75836.18,74569.34,976.56,290.28,conventional,2016,SanFrancisco,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,2.99,18930.4,6204.65,9341.41,0.0,3384.34,3337.67,46.67,0.0,organic,2016,SanFrancisco,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.43,472868.46,61375.16,152069.42,317.93,259105.95,257996.24,284.07,825.64,conventional,2016,Seattle,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,2.28,28907.25,541.62,18490.5,41.92,9833.17,801.11,9032.06,0.0,organic,2016,Seattle,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.41,255288.43,127839.06,40770.91,8259.59,78418.87,39593.75,35957.05,85.0,conventional,2016,SouthCarolina,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.73,10613.01,402.68,2599.6,303.63,7307.1,5617.42,1689.68,0.0,organic,2016,SouthCarolina,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.11,4224677.32,2338883.91,971219.17,22128.14,892446.1,710489.09,180468.83,1488.18,conventional,2016,SouthCentral,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.24,144227.54,38610.17,4360.85,0.0,101256.52,92828.0,8428.52,0.0,organic,2016,SouthCentral,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.37,2819888.75,1219549.43,506554.74,13358.39,1080426.19,543743.7,535602.77,1079.72,conventional,2016,Southeast,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.58,71470.8,4473.42,11409.19,507.85,55137.97,31103.86,24034.11,0.0,organic,2016,Southeast,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.07,99460.72,12237.95,31222.61,35.41,55964.75,55562.16,81.03,321.56,conventional,2016,Spokane,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,2.35,1795.08,38.49,1229.53,1.01,526.05,43.33,482.72,0.0,organic,2016,Spokane,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.34,128094.25,59889.54,11028.55,97.91,57078.25,40601.59,16476.66,0.0,conventional,2016,StLouis,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.49,6840.22,1944.42,545.57,0.0,4610.77,1526.66,2823.57,0.0,organic,2016,StLouis,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.62,39271.46,1266.16,27380.67,33.79,10590.84,11213.24,0.0,0.0,conventional,2016,Syracuse,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.7,892.02,0.0,67.8,0.0,824.22,824.22,0.0,0.0,organic,2016,Syracuse,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.38,323761.18,124544.12,69065.25,145.64,130003.72,63858.93,66144.79,0.0,conventional,2016,Tampa,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.49,6531.96,459.01,41.39,0.0,6165.88,3823.33,2342.55,0.0,organic,2016,Tampa,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.36,22534698.38,8235135.43,7759608.21,477520.95,7602861.9,5602593.66,1957163.93,43104.31,conventional,2016,TotalUS,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.7,897671.29,110018.79,257268.83,3669.98,492990.55,322666.23,170324.32,0.0,organic,2016,TotalUS,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.18,4864099.95,1740717.89,1032253.37,107496.5,1983632.19,1238998.31,742515.09,2118.79,conventional,2016,West,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,1.81,160864.58,27341.41,52348.72,72.26,81102.19,34945.74,49517.19,0.0,organic,2016,West,32.0,83.0,45.0,14.0,15.0,25.0,4
2016-11-13,0.96,690820.58,429758.58,39757.86,14195.71,207108.43,114355.56,92752.87,0.0,conventional,2016,WestTexNewMexico,32.0,83.0,45.0,14.0,15.0,25.0,4
